Season,Week,Date,SeasonWeek,StationID,SurveyID,Coyote,Opossum,Raccoon
SU11,week 1,7/16/2011,SU11 week 1,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 1,7/17/2011,SU11 week 1,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 1,7/18/2011,SU11 week 1,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 2,7/19/2011,SU11 week 2,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 2,7/20/2011,SU11 week 2,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 2,7/21/2011,SU11 week 2,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 2,7/22/2011,SU11 week 2,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 2,7/23/2011,SU11 week 2,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 2,7/24/2011,SU11 week 2,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 2,7/25/2011,SU11 week 2,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 3,7/26/2011,SU11 week 3,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 3,7/27/2011,SU11 week 3,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 3,7/28/2011,SU11 week 3,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 3,7/29/2011,SU11 week 3,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 3,7/30/2011,SU11 week 3,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 3,7/31/2011,SU11 week 3,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 3,8/1/2011,SU11 week 3,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 4,8/2/2011,SU11 week 4,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 4,8/3/2011,SU11 week 4,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 4,8/4/2011,SU11 week 4,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 4,8/5/2011,SU11 week 4,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 4,8/6/2011,SU11 week 4,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 4,8/7/2011,SU11 week 4,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 4,8/8/2011,SU11 week 4,D10-KEM1,D10-KEM1-SU11,NA,NA,NA
SU11,week 1,7/12/2011,SU11 week 1,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 1,7/13/2011,SU11 week 1,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 1,7/14/2011,SU11 week 1,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 1,7/15/2011,SU11 week 1,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 1,7/16/2011,SU11 week 1,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 1,7/17/2011,SU11 week 1,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 1,7/18/2011,SU11 week 1,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 2,7/19/2011,SU11 week 2,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 2,7/20/2011,SU11 week 2,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 2,7/21/2011,SU11 week 2,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 2,7/22/2011,SU11 week 2,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 2,7/23/2011,SU11 week 2,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 2,7/24/2011,SU11 week 2,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 2,7/25/2011,SU11 week 2,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 3,7/26/2011,SU11 week 3,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 3,7/27/2011,SU11 week 3,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 3,7/28/2011,SU11 week 3,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 3,7/29/2011,SU11 week 3,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 3,7/30/2011,SU11 week 3,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 3,7/31/2011,SU11 week 3,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 3,8/1/2011,SU11 week 3,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 4,8/2/2011,SU11 week 4,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 4,8/3/2011,SU11 week 4,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 4,8/4/2011,SU11 week 4,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 4,8/5/2011,SU11 week 4,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 4,8/6/2011,SU11 week 4,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 4,8/7/2011,SU11 week 4,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 4,8/8/2011,SU11 week 4,D10-MAC1,D10-MAC1-SU11,0,0,0
SU11,week 1,7/12/2011,SU11 week 1,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 1,7/13/2011,SU11 week 1,D10-VHC1,D10-VHC1-SU11,0,0,1
SU11,week 1,7/14/2011,SU11 week 1,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 1,7/15/2011,SU11 week 1,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 1,7/16/2011,SU11 week 1,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 1,7/17/2011,SU11 week 1,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 1,7/18/2011,SU11 week 1,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 2,7/19/2011,SU11 week 2,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 2,7/20/2011,SU11 week 2,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 2,7/21/2011,SU11 week 2,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 2,7/22/2011,SU11 week 2,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 2,7/23/2011,SU11 week 2,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 2,7/24/2011,SU11 week 2,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 2,7/25/2011,SU11 week 2,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 3,7/26/2011,SU11 week 3,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 3,7/27/2011,SU11 week 3,D10-VHC1,D10-VHC1-SU11,0,0,1
SU11,week 3,7/28/2011,SU11 week 3,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 3,7/29/2011,SU11 week 3,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 3,7/30/2011,SU11 week 3,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 3,7/31/2011,SU11 week 3,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 3,8/1/2011,SU11 week 3,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 4,8/2/2011,SU11 week 4,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 4,8/3/2011,SU11 week 4,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 4,8/4/2011,SU11 week 4,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 4,8/5/2011,SU11 week 4,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 4,8/6/2011,SU11 week 4,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 4,8/7/2011,SU11 week 4,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 4,8/8/2011,SU11 week 4,D10-VHC1,D10-VHC1-SU11,0,0,0
SU11,week 1,7/12/2011,SU11 week 1,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 1,7/13/2011,SU11 week 1,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 1,7/14/2011,SU11 week 1,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 1,7/15/2011,SU11 week 1,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 1,7/16/2011,SU11 week 1,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 1,7/17/2011,SU11 week 1,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 1,7/18/2011,SU11 week 1,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 2,7/19/2011,SU11 week 2,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 2,7/20/2011,SU11 week 2,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 2,7/21/2011,SU11 week 2,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 2,7/22/2011,SU11 week 2,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 2,7/23/2011,SU11 week 2,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 2,7/24/2011,SU11 week 2,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 2,7/25/2011,SU11 week 2,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 3,7/26/2011,SU11 week 3,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 3,7/27/2011,SU11 week 3,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 3,7/28/2011,SU11 week 3,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 3,7/29/2011,SU11 week 3,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 3,7/30/2011,SU11 week 3,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 3,7/31/2011,SU11 week 3,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 3,8/1/2011,SU11 week 3,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 4,8/2/2011,SU11 week 4,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 4,8/3/2011,SU11 week 4,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 4,8/4/2011,SU11 week 4,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 4,8/5/2011,SU11 week 4,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 4,8/6/2011,SU11 week 4,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 4,8/7/2011,SU11 week 4,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 4,8/8/2011,SU11 week 4,J01-BBS1,J01-BBS1-SU11,NA,NA,NA
SU11,week 1,7/12/2011,SU11 week 1,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 1,7/13/2011,SU11 week 1,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 1,7/14/2011,SU11 week 1,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 1,7/15/2011,SU11 week 1,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 1,7/16/2011,SU11 week 1,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 1,7/17/2011,SU11 week 1,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 1,7/18/2011,SU11 week 1,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 2,7/19/2011,SU11 week 2,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 2,7/20/2011,SU11 week 2,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 2,7/21/2011,SU11 week 2,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 2,7/22/2011,SU11 week 2,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 2,7/23/2011,SU11 week 2,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 2,7/24/2011,SU11 week 2,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 2,7/25/2011,SU11 week 2,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 3,7/26/2011,SU11 week 3,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 3,7/27/2011,SU11 week 3,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 3,7/28/2011,SU11 week 3,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 3,7/29/2011,SU11 week 3,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 3,7/30/2011,SU11 week 3,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 3,7/31/2011,SU11 week 3,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 3,8/1/2011,SU11 week 3,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 4,8/2/2011,SU11 week 4,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 4,8/3/2011,SU11 week 4,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 4,8/4/2011,SU11 week 4,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 4,8/5/2011,SU11 week 4,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 4,8/6/2011,SU11 week 4,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 4,8/7/2011,SU11 week 4,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 4,8/8/2011,SU11 week 4,J01-CLP1,J01-CLP1-SU11,NA,NA,NA
SU11,week 1,7/12/2011,SU11 week 1,J01-LMP1,J01-LMP1-SU11,NA,NA,NA
SU11,week 1,7/13/2011,SU11 week 1,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 1,7/14/2011,SU11 week 1,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 1,7/15/2011,SU11 week 1,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 1,7/16/2011,SU11 week 1,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 1,7/17/2011,SU11 week 1,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 1,7/18/2011,SU11 week 1,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 2,7/19/2011,SU11 week 2,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 2,7/20/2011,SU11 week 2,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 2,7/21/2011,SU11 week 2,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 2,7/22/2011,SU11 week 2,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 2,7/23/2011,SU11 week 2,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 2,7/24/2011,SU11 week 2,J01-LMP1,J01-LMP1-SU11,0,1,0
SU11,week 2,7/25/2011,SU11 week 2,J01-LMP1,J01-LMP1-SU11,0,1,0
SU11,week 3,7/26/2011,SU11 week 3,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 3,7/27/2011,SU11 week 3,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 3,7/28/2011,SU11 week 3,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 3,7/29/2011,SU11 week 3,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 3,7/30/2011,SU11 week 3,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 3,7/31/2011,SU11 week 3,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 3,8/1/2011,SU11 week 3,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 4,8/2/2011,SU11 week 4,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 4,8/3/2011,SU11 week 4,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 4,8/4/2011,SU11 week 4,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 4,8/5/2011,SU11 week 4,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 4,8/6/2011,SU11 week 4,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 4,8/7/2011,SU11 week 4,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 4,8/8/2011,SU11 week 4,J01-LMP1,J01-LMP1-SU11,0,0,0
SU11,week 1,7/12/2011,SU11 week 1,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 1,7/13/2011,SU11 week 1,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 1,7/14/2011,SU11 week 1,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 1,7/15/2011,SU11 week 1,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 1,7/16/2011,SU11 week 1,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 1,7/17/2011,SU11 week 1,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 1,7/18/2011,SU11 week 1,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 2,7/19/2011,SU11 week 2,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 2,7/20/2011,SU11 week 2,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 2,7/21/2011,SU11 week 2,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 2,7/22/2011,SU11 week 2,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 2,7/23/2011,SU11 week 2,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 2,7/24/2011,SU11 week 2,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 2,7/25/2011,SU11 week 2,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 3,7/26/2011,SU11 week 3,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 3,7/27/2011,SU11 week 3,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 3,7/28/2011,SU11 week 3,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 3,7/29/2011,SU11 week 3,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 3,7/30/2011,SU11 week 3,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 3,7/31/2011,SU11 week 3,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 3,8/1/2011,SU11 week 3,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 4,8/2/2011,SU11 week 4,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 4,8/3/2011,SU11 week 4,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 4,8/4/2011,SU11 week 4,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 4,8/5/2011,SU11 week 4,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 4,8/6/2011,SU11 week 4,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 4,8/7/2011,SU11 week 4,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 4,8/8/2011,SU11 week 4,J01-NOR1,J01-NOR1-SU11,NA,NA,NA
SU11,week 1,7/12/2011,SU11 week 1,J01-SEP1,J01-SEP1-SU11,NA,NA,NA
SU11,week 1,7/13/2011,SU11 week 1,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 1,7/14/2011,SU11 week 1,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 1,7/15/2011,SU11 week 1,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 1,7/16/2011,SU11 week 1,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 1,7/17/2011,SU11 week 1,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 1,7/18/2011,SU11 week 1,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 2,7/19/2011,SU11 week 2,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 2,7/20/2011,SU11 week 2,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 2,7/21/2011,SU11 week 2,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 2,7/22/2011,SU11 week 2,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 2,7/23/2011,SU11 week 2,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 2,7/24/2011,SU11 week 2,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 2,7/25/2011,SU11 week 2,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 3,7/26/2011,SU11 week 3,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 3,7/27/2011,SU11 week 3,J01-SEP1,J01-SEP1-SU11,0,0,0
SU11,week 3,7/28/2011,SU11 week 3,J01-SEP1,J01-SEP1-SU11,NA,NA,NA
SU11,week 3,7/29/2011,SU11 week 3,J01-SEP1,J01-SEP1-SU11,NA,NA,NA
SU11,week 3,7/30/2011,SU11 week 3,J01-SEP1,J01-SEP1-SU11,NA,NA,NA
SU11,week 3,7/31/2011,SU11 week 3,J01-SEP1,J01-SEP1-SU11,NA,NA,NA
SU11,week 3,8/1/2011,SU11 week 3,J01-SEP1,J01-SEP1-SU11,NA,NA,NA
SU11,week 4,8/2/2011,SU11 week 4,J01-SEP1,J01-SEP1-SU11,NA,NA,NA
SU11,week 4,8/3/2011,SU11 week 4,J01-SEP1,J01-SEP1-SU11,NA,NA,NA
SU11,week 4,8/4/2011,SU11 week 4,J01-SEP1,J01-SEP1-SU11,NA,NA,NA
SU11,week 4,8/5/2011,SU11 week 4,J01-SEP1,J01-SEP1-SU11,NA,NA,NA
SU11,week 4,8/6/2011,SU11 week 4,J01-SEP1,J01-SEP1-SU11,NA,NA,NA
SU11,week 4,8/7/2011,SU11 week 4,J01-SEP1,J01-SEP1-SU11,NA,NA,NA
SU11,week 4,8/8/2011,SU11 week 4,J01-SEP1,J01-SEP1-SU11,NA,NA,NA
SU11,week 1,7/12/2011,SU11 week 1,J01-SKP1,J01-SKP1-SU11,NA,NA,NA
SU11,week 1,7/13/2011,SU11 week 1,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 1,7/14/2011,SU11 week 1,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 1,7/15/2011,SU11 week 1,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 1,7/16/2011,SU11 week 1,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 1,7/17/2011,SU11 week 1,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 1,7/18/2011,SU11 week 1,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 2,7/19/2011,SU11 week 2,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 2,7/20/2011,SU11 week 2,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 2,7/21/2011,SU11 week 2,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 2,7/22/2011,SU11 week 2,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 2,7/23/2011,SU11 week 2,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 2,7/24/2011,SU11 week 2,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 2,7/25/2011,SU11 week 2,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 3,7/26/2011,SU11 week 3,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 3,7/27/2011,SU11 week 3,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 3,7/28/2011,SU11 week 3,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 3,7/29/2011,SU11 week 3,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 3,7/30/2011,SU11 week 3,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 3,7/31/2011,SU11 week 3,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 3,8/1/2011,SU11 week 3,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 4,8/2/2011,SU11 week 4,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 4,8/3/2011,SU11 week 4,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 4,8/4/2011,SU11 week 4,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 4,8/5/2011,SU11 week 4,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 4,8/6/2011,SU11 week 4,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 4,8/7/2011,SU11 week 4,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 4,8/8/2011,SU11 week 4,J01-SKP1,J01-SKP1-SU11,0,0,0
SU11,week 1,7/12/2011,SU11 week 1,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 1,7/13/2011,SU11 week 1,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 1,7/14/2011,SU11 week 1,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 1,7/15/2011,SU11 week 1,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 1,7/16/2011,SU11 week 1,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 1,7/17/2011,SU11 week 1,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 1,7/18/2011,SU11 week 1,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 2,7/19/2011,SU11 week 2,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 2,7/20/2011,SU11 week 2,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 2,7/21/2011,SU11 week 2,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 2,7/22/2011,SU11 week 2,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 2,7/23/2011,SU11 week 2,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 2,7/24/2011,SU11 week 2,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 2,7/25/2011,SU11 week 2,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 3,7/26/2011,SU11 week 3,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 3,7/27/2011,SU11 week 3,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 3,7/28/2011,SU11 week 3,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 3,7/29/2011,SU11 week 3,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 3,7/30/2011,SU11 week 3,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 3,7/31/2011,SU11 week 3,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 3,8/1/2011,SU11 week 3,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 4,8/2/2011,SU11 week 4,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 4,8/3/2011,SU11 week 4,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 4,8/4/2011,SU11 week 4,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 4,8/5/2011,SU11 week 4,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 4,8/6/2011,SU11 week 4,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
SU11,week 4,8/7/2011,SU11 week 4,J01-TFS1,J01-TFS1-SU11,NA,NA,NA
